song_id,lyrics,Mood,Mood_encod
ML1022,"no fun , babe no fun no fun hang around feelin ' old way freak anoth day no fun alon walk in love nobodi els well mayb go , mayb stay home mayb call mom telephon well c'mon , well c'mon now hang , n't let go i said alon well i say , well i say c'mon , ron , i said , i said c'mon , ron , i said c'mon , ron lem i said c'mon ron lem hear tell 'em lem hear tell 'em tell 'em i , tell 'em i , tell 'em i , tell 'em i , tell ' em i feel i say c'mon lem hear tell 'em , tell 'em i feel yeah , yeah , yeah , huh",relaxed,2
ML1023,"you keep come home when gone i met friend she taught live end are eye brown blue ? how keep static cool my heart soul are rock eye a littl blink , yea , i recogn a littl blink , yea , 's prize a white hors sit right side hard ignor hard disguis she 'll never ever realiz you might also like i mind i friend laugh time i friend cri time i friend scream time i friend lie time",relaxed,2
ML1024,"check everybodi need love need love , need love need love , need love , need love , need love need love see fatboy slim liveget ticket low $ you might also likeeverybodi need love everybodi need love",sad,3
ML1025,"wipe , 're capabl put back re-memor histori bodi , like virgin ladi ' night , 's night the kid get high eat tv so for halloween , i want lenni bruce i want hate so love sli my old flame broke bar blue prove could he pay airlin dj he everywher i want hate see metric liveget ticket low $ you might also likei want hate i n't feel far away late love sli fill horribl how much ? where els i live ? the dirti sugar factori water should smell sweet love sli",happy,1
ML1026,"we bring pocket , pocket knive you wan na fight , want fight forgotten sens , say ah , say ah and backyard night we walk fire , love flashlight they wan na fight , want fight forgotten sens , say ah , say ah , oh ... walk fire walk till get dark there hide to save life you 've got tri say 're set arm say ah , say ah say ah , say ahse warpaint liveget ticket low $",happy,1
ML1027,cat underr the power sun if heavi fall the player overcom we tow away har idl singer put sleep strawberri music pay free caught zipper lip you ca n't tell work bi-transgend or skater girl memori mission of water well wave rainbow suit and jump cow and 's fire money harnessy might also like,sad,3
ML1028,"it 's cold hous open mouth swallow us the children sent home school will stop cri and i know 're busi , i know care ? you got finger puls , got eye everywher and hurt time n't return call and n't got time rememb i ca n't eat , i ca n't sleep i ca n't sleep , i ca n't dream an avers light got fear ocean like drink poison , like eat glass like drink poison , like eat it 's cold bed see bloc parti liveget ticket low $ you might also like oh ! woo ! c-c-c-come , show how , we got cross eye been walk wall been walk furnitur for richer , poorer , better , wors we 've walk furnitur",angry,0
ML1029,"you say heart open , love bad you tri use word , get get by time , 'll tri fall apart i wo n't let disconnect heart and i 'll tell , 's right i 'll take long way home is noth els i know ? and i 'll tell , 's all- right you might also like",happy,1
ML1030,what say ? he say i 'm lone say i 'm lone i 'll tell everyth i know what know ? he say i 'm hopeless say i 'm hopeless and 's i ca n't send christma card it 's i keep dark less big word exclam mark the littl king lock away swallow key he say 's alright but i 'm sorri i 'll tell everyth i saw what see ? a hundr one but i know i 've done less big word you might also likecharm destroy open window bore overwhelm i overwhelm but 's best part that 's best part caus i 've take advic like speak spell and i could get know better and never know well,relaxed,2
ML1031,"remind night a pound pain head i think i 'll spend day bed a thousand cigarett went nut the stranger 's hand mine went white smudg lipstick , feel sick make , fall , make make , fall , make , fall danc live room with light suppli moon thing i 've said trick i 've tri sorri music 's loud now air thicker cloud did i realli call i look someon i knew fall make fall ! you might also like",relaxed,2
ML1032,"becaus , 's song heart becaus , romanc start becaus , sun shine the moon star say 're mine forev , never part i live love kiss it 's paradis near like becaus , life worthwhil and i smile and i smile youyou might also like",sad,3
ML1033,"summertim and livin ' easi fish jumpin' and cotton high oh , daddi 's rich and good-lookin' so hush , littl babi do n't cri one morn you 're go rise sing then 'll spread wing and 'll take sky but 'til morn there 's a-noth harm with daddi mammi stand with daddi mammi stand byyou might also like",relaxed,2
ML1035,"starin ' star back screen door she tri tri make work no matter she 's left standin ' middl doubt in lone night and pourin ' rain you count sometim cri when 's alon night sometim weep when 's feelin ' cold weak sometim pain it tear insid ooh , i wonder merci n't lover play pillow stare bedroom floor use million they 've come gone she ca n't figur 's doin ' wrong see warrant liveget ticket low $ you might also likein lone night oh , tear insid ooh , yeah livin ' , lovin ' , givin ' everyth 've got after heartach mayb give love one shot , yeah the thing i realli wan na know oh , 's feelin ' cold weak oh , yeah , yeah , yeah , yeah yeah , yeah",relaxed,2
ML1036,"you know give love away it open heart , everyth new and know time alway find way to let heart believ 's true you know love everyth say ; a whisper , word promis give you feel heartbeat day you know way love amarantin , amarantin , amarantin love , love ... love you know love may sometim make cri so let tear go , flow away for know love alway let fli how far heart fli away you might also like you know love 's shine eye it may star , fallen and know love rise for night day belong love",sad,3
ML104,"yeah , yeah , yeah ahh , yeah i live life like 's tomorrow and i 've got i steal least i n't need beg borrow ye , i 'm livin ' pace kill ooh , yeah ah , ah-ha yeah , whoo-hoo-ooh i 'll tell y'all i found simpl life ai n't simpl when i jump road i got love , love 'd call real ai n't got nobodi waitin ' home god damn ladi , know i ai n't lie ya i 'm gon na tell one time aah , yeah ye i yeah you might also like whoo you know i— i found simpl life , n't simpl , got love , love 'd call real got nobodi wait home oh god , oh god , i 'm run , oh yeah uh , uh , one time woo",relaxed,2
ML1040,"shellshock hold ! it 's never enough it 's never enough heart stop beat the deeper get , sweeter pain do n't give game heart stop beat until heart you call phone , left alon all i get shellshock anoth day goe i cri i 'd tell world save soul but rain fall i feel cold a cold sleep within heart it tear earth sun apart but 's way i win a victim evil sin you 've lost hold 've by caus chang never see see new order liveget ticket low $ you might also like on ! it 's never enough on ! when walk open doorway count time one way we ca n't find peac mind and life becom life crime and 's day i call name i came , i call vain you lost faith within heart the fire soul end start until heart , heart that ’ way i 've good i 've bad but common sens i 've never no matter i tri tri i hide truth behind lie but 's way i win do n't give game heart stop beat",happy,1
ML1041,"i known better girl like that i would love everyth and i , hey , hey , hey , i whoa , oh , i never realiz kiss could thi could happen ca n't see , ca n't see ? that i tell i love , oh you 're gon na say love , oh and i ask mine you 're gon na say love so i realiz lot thing if love , 've got give give , hey hey hey , give you might also like you love , love you love",angry,0
ML1042,give sunni day but mean without love and i could travel far if i could touch star where would i whenev i get feel down i think said and i 'd give and i could fli away if i could sail today where would i go you show way and give sunni day you might also likeand i ever wander away too far you 'd come look open arm i could forget home be like roll stone but would i and mean where would i ?,happy,1
ML1043,"she got stereo big guitar and 's right yeah i got itch restless soul she gone wind , gon na go broke tonight , yeah and 's girl , 've meant sinc born no problem , coast clear it 's calm storm thi must like livin ' paradis and i n't wan na go home thi must like livin ' paradis and i n't wan na go home dig , dig suzi , suzi , girl , cryin ' loud you got right move you make eat heart nightli aw yeah no special favor , make cash we 'll spend later , got make romanc last and that 's , 's you might also likesom folk say easi come easi go but one night ai n't enough girl , hang tight n't let go thi must like livin ' paradis and i n't wan na go home thi must like livin ' paradis and i n't wan na go home , wow ho ho , ho aw yeah whoo thi must like livin ' paradis and i n't wan na go home thi must like livin ' paradis and i n't wan na go home and i n't wan na go home thi must like livin ' paradis",happy,1
ML1044,"yummi , yummi , yummi i got love tummi and i feel like a-lov love , 're sweet thing good enough eat thing and 's a-what i 'm gon na oh love hold ya oh love kiss ya oh love , i love oh love , 're sweeter sweeter sugar oh love , i wo n't let go and silli may seem the love 're give is keep live and love like peach cream kind-a like sugar kind-a like spice kind-a like , like kind-a sound funni but love , honey and honey , i love you might also like para , pararara that love satisfi and sweet thing , ai n't lie i love hold ya i love kiss ya sweet thing ... yummi yummi sweet thing",sad,3
ML1045,"over bridg sigh to rest eye shade green under dreamin ' spire to itchycoo park , 's i 've what ? i got high what feel ? well i cri but tear ? i 'll tell it 's beauti i feel inclin blow mind get hung , feed duck bun they come groov be nice fun sun you might also like i tell i 'll i 'd like go you miss school whi go learn word fool ? what ? we 'll get high what touch ? we 'll touch sky but tear ? ha ! it 's beauti it 's beauti",angry,0
ML1046,"ooo-ooh babi love , babi love i need , oh i need but treat bad break heart leav sad tell , i wrong to make stay away long 'caus babi love , babi love been miss ya , miss kiss ya instead break let 's kiss make do n't throw love away in arm , n't stay ? need ya , need ya you might also like whi must separ , love ? all whole life i never love one whi like ? i get need ooh , ooh need hold , love feel warm embrac , love do n't throw love away pleas n't way not happi like i use loneli got best my love , babi love whi like ? after i 've true so deep love babi , babi , ooh 'til 's hurtin ' , 'til 's hurtin ' ooh , babi love do n't throw love away",angry,0
ML1047,"i lost love got mad close door but said tri i chose one now 're havin ' much fun you treat kind i 'm lose mind you made happi i 'm glad came life the other untru but came lovin ' i 'd spend whole life 'caus came took control you touch soul you alway show lovin ' 's you might also like thank , babi yeah , yeah i love much see you 're even dream i hear babi , i hear call i 'm love all i ever want thank babi you made , happi , babi mmm , i wan na thank , girl everi day life i wan na thank oh , i wan na spend life thankin ' thank babi , thank babi thank babi , thank",angry,0
ML1048,mayb i hang around a littl i we know i got somewher els go but i got someth tell that i never thought i would but i believ realli ought know i love i honestli love you n't answer i see eye mayb better left unsaid thi pure simpl and must realis that 's come heart head i 'm tri make feel uncomfort i 'm tri make anyth but feel n't come along everyday and n't blow chanc when 've got chanc say you might also like if born in anoth place time thi moment might end kiss but and i mine so i guess 'll leav i honestli love,angry,0
ML1049,"you know i 've want my whole life and 're guy i 'm gon na live die babi , babi , 're gon na know all way i plan thrill you 're gon na see there 's lifetim love just , babi you , babi ooh , babi just woah , could made wait long want kiss but 're realli mine i 'll make time 've made us miss babi , babi , 's right i 'm gon na hug kiss everi night that i save love you might also like woah , , uh oh , babi you , babi",sad,3
ML105,"fame , make man take thing fame , let loos , hard swallow fame , put thing hollow fame fame , 's brain , 's flame that burn chang keep insan fame , like limo fame , get tomorrow fame , need , borrow fame , `` nein ! it 's mine ! '' line to bind time , drive crime could best , could ? realli , realli , babe ? could , babe , could , babe ? could , babe ? could , babe ? you might also like is wonder i reject first ? fame , fame , fame , fame is wonder cool fool fame , bulli , chilli got get rain check pain fame , fame , fame , fame , fame , fame , fame , fame fame , fame , fame , fame , fame , fame , fame fame what 's name ?",sad,3
ML1050,"i hear heart beat thousand mile and heaven open everi time smile and i come 's i belong yet i run like river 's song she give love , love , love , love , crazi love she 's got fine sens humour i 'm feel low and i come sun goe take away troubl , take away grief take away heartach night like thief and i need daytim and i need night and i want throw arm around and kiss hug kiss hug tight yet i 'm return far away she give sweet lovin ' brighten day yet make righteou , yet make whole yet make mellow soul",sad,3
ML1051,"all world , easi see peopl everywher wan na free listen , pleas listen , 's way peac valley , peopl got free you see , love , love world 'd everyon learn live togeth seem easi , easi thing whi ca n't learn love one anoth ? no , ? i ca n't understand , simpl peopl everywher got free if 's man need help hand all take understand pull it seem got solv individu and i 'll unto said , oh , oh you might also like there 'll shoutin ' mountain sea no two way , peopl free ask opinion , opinion it 's natur situat man free get right board , ! oh , feelin 's come enough move mountain , make blind man see everybodi 's dancin ' , come , let 's go see peac valley , want free look , see train ? now , 's train freedom it 's ride minut , you know 's long , long overdu look 'caus 's comin ' right",angry,0
ML1052,"hey , lone girl lone girl let make broken heart like new do n't know lone boy love ? ever sinc broke heart you seem lost each time pass way oh , i long take hand and say , `` do n't cri '' i 'll kiss tear away hey , lone girl my girl but 're arm , 'll see no one kiss lip way i the way i you might also like you hey , lone , lone , lone , lone girl ca n't see i love ?",angry,0
ML1053,"i saw sit rain raindrop fall she n't seem care she sat smile then i knew she could make happi flower hair flower everywher i love flower girl oh , i n't know she simpli caught eye she seem sweet kind she crept mind to mind i knew i say hello she smile and took hand and walk park alon you might also like she made happi suddenli , sun broke i turn around , gone and i left wa one littl flower hand but i knew wa realiti or dream ? her love show way to find sunni day sunni day wa realiti ...",angry,0
ML1054,"in meantime- in meantim , meantim , meantim marawa sport worldwid benni mccarthi , thank much , look forward see robert marawa , good speak alway brother , ’ friend , man , give call ’ , ’ got minut keep touch alright , thank much , i 'll phone ooh ah , fresh bed new jordan , got spring step do devot drop x hit thе off-ramp go right bag thi shit pendulum motion , swing i sit back let god thing tint window ca n't see i closе circl , reveng i fan ‘ piano i bend backward fit trend tell happen mega ? go platinum , i ’ rather sell noth , lie fan thi ’ costum , i zip wear jesu closer devil near just got text say k , th decemb , i told `` no way '' , uh famili first wave mtv list sharpen blade not even put first place tragedi happen , track caption gave idea put noos neck thought daughter , i persist lawyer lawyer , cost fortun they loya ’ ed , loya' , put price head and i mean full disrespect dj 's , ’ stand behind deck sacrif , blood , sweat tear too mani treacher spin influenc , oh yeah they think mega , mega okay got dancer , think kamo mphela shit ! you might also like comin ’ , comin ’ hot comin ’ hot kambuzi you sit spot you block muthi pyramid , pyramid rock i 'm comin ’ top , mbuzi i 'm cut differ cloth materi girl ’ sue fuck , fuck , fuck whenev i win whisper whenev i slip ’ christma whenev i sip ’ crystal guapin ' lawyer , watchin ' loyo on dior , christian let ’ go ! oh yeah ooh ah , i best record stay till am tweetin ' fan blow smoke ass legaci , megaci , ’ matter we dont give fuck materi as long i got food fridg roof head these award glorifi piec metal what fuck ever besid give stress ever imagin ? everyth i thought bigger reveal cap thi new era , hansi cronj came face-to-fac devil nation treasur protea i hit bullshit six , 's test all i ever want money retro now everytim i spit 's swish kick coulda told i 'm cool wrist kept composur , thought dead ? k , ’ includ jet nostra nosa , 's gemelli i came jam egg , benedict thali gianni , smoke sec that bubbl strong , watch step go ! comin ’ , comin ’ hot you sit spot you block muthi pyramid , pyramid rock i 'm cut differ cloth , materi girl ’ sue on dior , 's christian let ’ go , yeah ! yeah ase thapelo fela ke tlatsa ka s'thito le madi young nigga big steppa e lwile young nigga e ba mmitsa sebari young nigga big steppa ba thomil ho mona mo tau , ramokhopa o ka mona , ka tshuma leplaki ke circl le nou ba ka kathi rich man ish e mo jumpil lezwi o nkare n ' dlaliwa khathi salli kao botsa dipaki left-hand man phela feel nqondo tse pila fela le right-hand se bari , nthwe ke botsang keo tshwara unit ya ho fa plane now ka tlhatsa le thari bm mo piano ngwana eg . i byor which mean i cloth bee gee ba tla botsa ka album ya ngwaga , ke mbuzi , ka ngwala mo strateng dibeef ha di ya pala i need record a.k.a but i also need remov a come k 'caus i wit bit- bodi decay i got fit , i 'm wit nobodi ’ relay , runna race ke le one th birthday phone call e le tsene achuz ba mmethil ka gunn mengwaga mara shiya straata botlhoko ? danki rap , eng fele le plann se seholo k ' tšwella pele ya ka e clocka ha tsentsa day-to-day e tswane le maban look come , i 'm clockin ’ come ba banšhi ba e lwela ke hane top dog ke byor , hao lebal whenev i sleep 's christma whenev i sip 's crystal i protect scriptur take best shot witchcraft",happy,1
ML1055,"love , love you know i love i 'll alway true so pleas , love whoa , love someon love somebodi new someon like you might also like yeah , love whoa , oh , love whi n't love ?",angry,0
ML1056,"and purpos woman love man so come , babi let 's start today come , babi let 's play the game love , love la , la , la , la , la love it start long ago garden eden when adam said eve babi , 're 'caus time right love daddi might put arm around hold tight play game love you might also liketh purpos man love woman the purpos man love woman the game love , , love , the game love , babi the game la , la , la , la , la love the game la la la la love",sad,3
ML1057,"if i sun way i 'd go love everywher i 'll moon sun goe just let know i 'm still around that 's strong love , whoa that 's strong love that 's strong love , babi babi i 'll weep willow drown tear and go swim and i 'll rainbow tear gone wrap color keep warm that 's strong love , darl that 's strong love , babi i 'll ocean deep wide and catch tear whenev cri i 'll breez storm gone to dri eye love warm you might also like that 's strong love , that 's strong love , that 's strong love , deep wide so much love , ye much love , whoa there 's much love , 's much love anyth sun i ani kind love want , i 'll",angry,0
ML1058,"the look eye enough to make poor heart burst flame befor moment met that doubt that life would never and i could never hide feelin' that come when 're near i know 's 's suppos my heart tellin ' it 's love thing , yeah and talkin ' sleep about love made it 's love thing love thing such feel i get whenev touch girl , like i felt it 's still new yet i need much got make mine forev see the whisper liveget ticket low $ you might also likey 're kinda woman that turn world around 'caus show unselfish love without doubt i feel pound heart when call name everi time 're near it becom clear yeah , 's love thing i could never hide feel got talkin ' sleep ooh , 's love thing everi time call name , yeah it 's love thing",angry,0
ML1059,"from heart i would give summer time ooh , i 'd give happi time i said i 'd give ... yeah & babi , i never gon na stop lovin ' and never gon na find love true and babi get pretti like and i 'm stay from my heart i give soul in deni our love real i would give everyth , everyth i 'll make bird sing do n't worri 'bout thing i 'd give ... yeah you might also likeit n't matter i go i see you 're thing that import and babi i never felt good from heart",angry,0
ML1060,"do love feel ? 'caus i love babi , 're holdin ' somehow seem set free and i danc romanc i see i 've spent mani night just pick fight within until came and held like nobodi els you might also like tell 'bout way like anyth want right you i close togeth your lovin ' get feel better i wan na danc , i wan na danc i wan na danc night everi time 're holdin ' do love",sad,3
ML1061,"shake ground i 've wait while 've live how i get ? well bodi 's shake anticip tri figur next move babi , i 've got move 'caus i 'm tire watch and i ca n't slow or keep feet shaki ground slow 'caus i ca n't take heat , slow slow you might also like is part take heart wipe feet ? if wo n't give i 've miss then someon els , oh babi then i guess 's 's got you , slow slow slow slow 'caus i ca n't take heat , slow slow slow 'caus i ca n't take heat , slow slow slow 'caus i ca n't take heat , slow ...",sad,3
ML1062,"there one around but when rain came into everi sunni day a littl rain must fall and without rain upon us would ever grow like mani other i afraid chang 'till i put trust you took away pain i allow fear take hold had nowher run 'caus i deep let rain fall wait better day seem far away even though faith shaki , show way i search way i could make figur i wrong i n't trust you might also likei allow fear take hold doe n't realli matter hard rain gon na fall 'caus weather , 's someon i call storm cloud may rise strong wind may blow you said 'd never leav anywher i go let rain fall",relaxed,2
ML1063,"i ca n't stay away long even i , i alway call check , make sure 're okay be one brighten day , yeah yeah and point i love , yeah you know i love babi , oh my day seem long whenev 're apart it 's like someon thrown away heart you 're major part life and matter storm may bring , i 'm fine and point i love and reason i love oh i love oh i love girl yeah , oh i ca n't stay i ca n't stay away babi do n't wan na without , i need oh , n't stay around ? and point you might also like and reason i love love love love , love yeah whenev 're apart it damn near stop heart i n't ever want apart",angry,0
ML1064,"if i ever leav babi , say i told and i ever hurt , know i hurt well is way man carri ? do think i want love one gone ? said i love more 'll ever know when i n't make much money you know paycheck went you know i brought home babi and i never spent red cent , hey yeah , 'll ever know now listen i 'm tri just kind man , i ain't i 'm tri somebodi you love , trust , understand i know , i know , i know i a part one els could see , yeah but i ’ got hear say , i 've got hear say it 's right you might also like i 'm flesh blood but i anyth demand i king everyth or tini grain sand now tell , way man carri ? do think i want love one gone ? i love 'll ever know i said i love , i love , i love hey , i n't want nobodi els i n't need nobodi els i want",angry,0
