song_id,lyrics,Mood,Mood_encod
ML881,"well , 've judged , 've bug unknown know , heart strong 've away , running save head yeah , warrant 's 'm almost dead wo n't say 've already said got get away , yeah , warrant 's head got get away , want alive dead got get away , yeah , warrant 's head got get away 'cause want alive dead 've thought lot way fight come phone line , man enough face ca n't stop argue say yeah , warrant 's 'm gon na pay said 'm gon na say got get away , yeah , warrant 's head got get away , want alive dead got get away , yeah , warrant 's head got get away 'cause want alive dead might also like fear like fake friend warms take mouth word sound come fear like best friend manipulates take mouth word , sound n't know better , n't know better got get away , yeah , warrant 's head got get away , want alive dead got get away , yeah , warrant 's head got get away 'cause want alive dead got get away , yeah , warrant 's head got get away , want alive dead got get away , yeah , warrant 's head got get away 'cause want alive dead",angry,0
ML1241,"hear cry broken rich poor smell fear disease around feel responsible see cause approve live want love like love love like love want love others way love want love like love love like love want love others way love 've held child unseen move wonder improve thousand life feel absence love scare feel responsible see cause born live much want love like love love like love , want love others way love might also likei 've lost rescued orphaned hat adopted brought home , equated hopelessness living street , 'm gon na love like love love like love , help love others way love 'm gon na forgive , forgave rescue like saved others , others , others , others , others way love , way love first loved , 's love cause first loved yeah , first loved",angry,0
ML290,"pues tengo quien juzgue ni quiera solamente e mi amigo dios oh , oh , oh , solitario -- -- el colegio de la vida educo pues el polvo del camino ha formado solamemte el invierno cruel oh , oh , oh , solitario oh , oh , oh , solitario -- -- veces sueño ser el rey de gran poder might also likey sueño con castillos diamante -- -- luego al despertar vuelvo conformar con ser tan solo el rey de los andante -- -- solitario por el mundo siempre voy pues tengo quien juzgue ni quiera solamente e mi amigo dios oh , oh , oh , solitario",angry,0
ML885,'m spy house love know dream 're dreamin ' know word long hear know deepest secret fear 'm spy house love know dream 're dreamin ' know word long hear know deepest secret fear know everything everything everywhere go everyone know 'm spy house love know dream 're dreamin ' know word long hear know deepest secret fear might also like know deepest secret fear know deepest secret fear 'm spy see know,angry,0
ML1265,manger bed long road rest little head feel weight glory understand price father guard heart sleep tonight go sleep son go chase dream world wait one moment go sleep peace believe glory heaven lying arm tonight lord ask moment simply child go sleep son baby close eye soon enough 'll save day dear child mine oh jesus sleep tightyou might also like,angry,0
ML1674,"wrap present darlin ' pretty pencil write love oh , oh pretty paper , pretty ribbon blue crowded street , busy foot hustle downtown shopper , christmas nigh sits alone sidewalk hoping wo n't pas stop ? better , much busy 'd better hurry , time fly distance ringing laughter midst laughter cry pretty paper , pretty ribbon blue wrap present darlin ' pretty pencil write love oh , oh pretty paper , pretty ribbon blue oh , oh pretty paper , pretty ribbon blue ... might also like",angry,0
ML1038,"e algo muy especial la que brinda ternura da felicidad ... si tú preguntas como e la mujer que amo en realidad yo comenzaría por decir que e algo en verdad muy especial tiene la ternura de una flor de la noche oscura su mirar cree en la censura del amor ella e como un ave en libertad coro así e la mujer que amo así e la mujer que quiero yo la que dejo clavado un puñal aqui en el corazón .. en el corazón , en el corazón sí tu preguntas como e la mujer que pone soñar te confesaria que ella fue la que un día enseño amar might also likecoro así e la mujer que amo así e la mujer que quiero yo la dejo clavado un puñal aqui en el corazón .. en el corazón , en el corazón .... e la mujer e la mujer e la mujer e la mujer , e la mujer que amo asi e que la quiero yo la que se entega completa la hora del amor la que brinda caricias la que pone bibrar , tiene algo que gusta diferente la demas despierta unos deseos , los que nunca habia sentido cuando encuentro en sus brazos hace sentir que estoy vivo asi tan diferente , asi tan especial asi tornado mi mente se lo que e llorar asi como e , asi como e asi e que la quiero yo la que dejo clavado un puñal en el corazon asi e que que la quiero asi e que gusta asi asi asi , asi que la quiero yo e la mujer la que yo quiero e la mujer eeeeeehh ! la que yo amo e la mujer asi e la que yo quiero e la mujer la que yo amo aaaanda e la mujer e la mujer e la mujer e la mujer la que brinda su amor e la mujer la que pone bibrar e la mujer asi , asi asi , de esa manera , tan especial , la que pone soñar la que pone gozar eeeehhhhhh eeeehhhhhh , si e que acaso preguntas yo te voy contestar asi e la mujer que amo diferente la demas asi e que gusta mi asi , asi , asi , asi e la mujer e la mujer e la mujer e la mujer e la mujer e la mujer asi asi ...",angry,0
ML1359,"hear heart beat thousand mile heaven open every time smile come 's belong yet 'm running like river 's song give love , love , love , love , crazy love give love , love , love , love , crazy love 's got fine sense humor 'm feeling low come sun go take away trouble , take away grief take away heartache , night like thief give love , love , love , love , crazy love give love , love , love , love , crazy love yes need daytime yes need night yes want throw arm around kiss hug kiss hug tight might also like 'm returning far away give sweet loving brighten day yes make righteous , yes make feel whole yes make mellow soul give love , love , love , love , crazy love give love , love , love , love , crazy love",angry,0
ML1366,"ai n't never met girl came shook life someone 'd make give everything go broke fall love baby girl 's something oh , heart , time , 's nothing girl , oh , kiss , ca n't oh , 's something 'bout thing oh , every time think get excited 'cause 're girl way like , got ta way keep open , hopin ' 'm gon na ca n't believe 's killing , crazy , sexy , cool baby , girl nothing 'bout girl typical got body right vibe magazine 's incredible 's type girl might search whole life might also like oh , heart , time , 's nothing girl , oh , kiss , ca n't oh , 's something 'bout thing oh , every time think get excited 'cause 're girl way like , got ta way keep open , hopin ' 'm gon na ca n't believe 's killing , crazy , sexy , cool baby , girl way like , got ta way keep open , hopin ' 'm gon na ca n't believe 's killing , crazy , sexy , cool baby , take high ca n't explain , something 's got needing love baby , even try could never shake , ooh , baby 's got love girl , girl , hey girl , girl , hey know , yeah , yeah know way like , got ta way keep open hopin ' 'm gon na ca n't believe 's killing , crazy , sexy , cool baby , girl girl , girl , hey girl , girl , hey girl , girl",angry,0
ML1490,"tell , tell life playground ? think 're real deal , honey ? someone always look ? wake , baby 're totally deluded 'll end old lonely n't get bullet head good luck , good luck good luck new bed enjoy nightmare , honey 're resting head good luck , good luck good luck new bed enjoy nightmare , honey 're resting head sold , sold sold river hope 're feeling happy always sneer smile might also like wake , baby 're totally deluded 'll end old lonely n't get bullet head good luck , good luck good luck new bed enjoy nightmare , honey 're resting head good luck , good luck good luck new bed enjoy nightmare , honey 're resting head 'm glad , glad , 'm done cry , cry leaving black blue backed wall stand tall , n't give damn oh , baby , bye bye lie lie lie without good good luck new bed enjoy nightmare 're resting head good , good luck new bed enjoy nightmare good luck , good luck good luck new bed enjoy nightmare , honey 're resting head good luck , good luck good luck new bed enjoy nightmare , honey 're resting head good luck , good luck good luck new bed enjoy nightmare , honey 're resting head good luck , good luck good luck new bed enjoy nightmare , honey 're resting head good , good luck new bed enjoy nightmare 're resting head good , good luck new bed enjoy nightmare",angry,0
ML517,"standing enemy hung horn haste reverie killing charm happy hurt deadly swarm healthy dirt empty arm play , 'm sick tame drawing horde wait show lame meaning harm skull beneath foot like feather sand graze among graf feeling peace bending break feeding 're cold healing ache feeling might also like bending break feeding 're cold healing ache feeling n't",angry,0
ML1211,"red squirrel morning red squirrel evening red squirrel morning 'm coming take home sun risin ' head morning rise hold dear night sun , rise soon enough sun rising , dangling golden fair , skyyou might also like",angry,0
ML1306,"killed oh sweet matilda , took pill washed water hit town night oh sweet matilda , ready ready oh sweet , sweet matilda , took pill washed water smelt sweet made sick lonely ? 've swallowed downyou might also like",angry,0
ML1916,think thing said take modern song know hollow ghost everything say fall go one know everything say fall know 'll go one know everything say fall know 'll everything say fall go 'll fall everything say fall go 'll fall ownyou might also like,angry,0
ML1116,"said gone good would get back could n't know gone n't know know 'm lonely back love better put trust , yeah put trust , , yeah baby come home , yeah baby come home 's secret babe messed around 's secret babe got man across town know love n't mean harm yeah , listen ever get hand doin time county farm put trust , yeah put trust , , yeah baby come home , yeah baby come home baby come home , yeah baby come home might also like yeah got letter today said gone good would get back could yeah baby come home yeah come home yeah baby come home listen babe , come home yeah",angry,0
ML1653,"treated like rusty blade throwaway open grave cut loose chain gang let go day said 's true love hold , get used tried tell never knew could sweet could ever cruel blame devil thing 's selfish way lose way lose wasted blue wasted blue tell 's nobody 's fault nobody 's fault tell 's nobody 's fault nobody 's fault tell 's nobody 's fault nobody 's fault tell 's nobody 's fault nobody 's fault see beck liveget ticket low $ might also like moon counterfeit better find one fit better find one light way road full nail garbage pail darkened jail tongue full heartless tale drain would ever notice ? fade shaded room 's selfish way lose way lose wasted blue wasted blue tell 's nobody 's fault nobody 's fault tell 's nobody 's fault nobody 's fault tell 's nobody 's fault nobody 's fault tell 's nobody 's fault nobody 's fault tell 's nobody 's fault nobody 's fault tell 's nobody 's fault nobody 's fault",angry,0
ML982,walking around u mean nothing candle dark every speck dust universe floating around u candle dark blank face walking around u mean nothing candle dark every speck dust universe floating around u candle dark every speck dust universe floating around u candle dark every mistake 've made would make took amyou might also like,angry,0
ML1214,"feminist want alone feminist spread vicious lie rumor tumor funny bone say child molestation n't funny rape degradation 's crime rampant prostitution , sex money ca n't chick anything whine dance break woo-hoo say cheap objectification n't witty , 's hot equal work wage worth fight demand abortion , every city wo n't woman ever get life feminist n't sense humor feminist vegetarian feminist spread vicious lie rumor 're far sensitive ever ham 's feminist need find man 'm dennis kucinich , approve messageyou might also like",angry,0
ML646,absence introduce wrath malice wicked cancer grows beneath surface head finger make sick hating freedom n't matter say eats away ... hunted atrocity chance kin survives hunted atrocity chance kin survives war attrition bring bring bring war attrition ... voice tomorrow ... lie deception ... chokehold despair ... eats away might also likethis war attrition bring bring bring war attrition return disenchantment one thing mind come ? remembered cast landscape searching ... retribution retribution ... chance blood spill blood spill bow master retribution retribution bring war attrition ... attrition war attrition,angry,0
ML1599,want 've got get right never wanted fight 's hard know want 's hard say 've got 's hard know want 's hard say 've got ca n't work want 've got get right never wanted fight 's hard know want 'cause 's hard say 've got 's hard know want 'cause 's hard say 've got people amazing thingsyou might also like,angry,0
ML910,"baby brother used run together baby brother used run together , yeah welcome one another headed corner welcome one another headed corner , yeah shiftin ' mind like drinking funky wine river chippin ' mind like drinking funky wine river baby brother used run together baby brother used run together welcome one another headed corner welcome one another headed corner see war liveget ticket low $ might also like remember day used fight together , yeah remember day , yeah used fight together baby brother used run together , ooh baby brother used run together hang , baby brother , oh call law order hey , hey , hey come back , baby brother come back , baby brother come back , baby brother come back , baby brother 're baby brother 're baby brother come back , baby brother come back , baby brother come back , baby brother 're baby brother 're baby brother come back , baby brother come back , baby brother come back , baby brother",angry,0
ML897,"’ hand murder front send wolf king dead little pill taking mean war sun burn leaving alone living wicked world ’ living wicked world ’ way escape one ever get away love fuel drove sin majesty followed witch dance night begin heart 's taking royalty ’ wash away ’ scent 's inside head queen , scream little pill taking might also likethis mean war sun burn leaving alone living wicked world ’ living wicked world ’ way escape one ever get away living wicked world ’ living wicked world ’ wicked world someone save save somebody save somebody save",angry,0
ML1261,happy birthday happy birthday dear jesus happy birthday happy birthday jesus 'm glad 's christmas tinsel light present nice real gift happy birthday jesus 'm glad 's christmas carol bell make holiday swell 's ! happy birthday jesus jesus love happy birthday jesus 'm glad 's christmas tinsel light present nice real gift might also likehappy birthday jesus 'm glad 's christmas carol bell make holiday swell 's ! happy birthday jesus jesus love love jesus,angry,0
ML801,"disassemble part frame maybe 's late morning ? no-show ? `` 's fucking habits… '' guess n't know tearing u apart n't know u start tearing u apart n't know u start 's anyone near collide throw middle pick side plan turn compromise promise turn lie spite build ca n't get passive , aggressive know nag , moan know plan like 's way slow time took get bad could 've made work hope piece would take shape could watch fall place fall place fall place fall place fall place might also like tearing u apart n't know u start tearing u apart n't know u start",angry,0
ML255,"matchless love 've found undeniable , change 've never felt free make want dance make want dance think love , love love way love , love love way way ever patiently accepting lord , love spite everything oh faithfully 're committed process make like feel like dance oh make want dance think love , love love way love , love love way way see big daddy weave liveget ticket low $ might also likenot 'm good enough clean act cross line thousandth time become better man grace enough cover sin washed away right today love way make want dance love , love love way love , love love way way",angry,0
ML261,"un , deux , trois , oh-oh ! uh , turn little bit bang , bang , bang uh feather , 'm plucking feather one one one , skylarking around head , information 's hiding behind moulting feather plane , brain , 'bout show k contract ? take get door dice symbolise life , roll 'em floor grubby hand ham grandstand live shitty life , live bon bon vie hide book watch tv think got u fooled ? ? never first time , shame , second time , time end way , bang , 're dead , paint silhouette je te plumerai la tête je te plumerai la tête bang , 're dead , alouette , paint silhouette je te plumerai la tête je te plumerai la tête might also like way , , clock ticking forward way , 's cruel , cruel world cruel world fittin ' , got u hidden late night division lab rat incision faced decision fight fricasse clearly decided handle difficile , imbecile , fake ? real ? dyin ' foot ? tryin ' sleep ? 's rumor goin ' 'round 'bout suit runnin ' town look sky , dead bird fly high , high , high number , fly number 're logging hour n't see big picture shoulder , 'll get last word 's late , 've clipped wing way , bang , 're dead , paint silhouette je te plumerai la tête je te plumerai la tête bang , 're dead , alouette , paint silhouette je te plumerai la tête je te plumerai la tête 're never gon na believe story 're weavin' 're never gon na believe story 're weavin' 're never gon na believe story 're weavin' 're believin ' proof , 're believin ' truth 're believin ' , , , story many story ? climb structure build higher take aim perch nest story head 's got dead way , bang , 're dead , paint silhouette je te plumerai la tête je te plumerai la tête bang , 're dead , alouette , paint silhouette je te plumerai la tête je te plumerai la tête un , deux , trois one ever like anymore bang , bang , bang feather fly , deny everything un , deux , trois one ever like anymore bang , bang , bang feather fly , deny everything , yeah",angry,0
ML975,"curse hell magistrate granted unholy fate know , know asked 'm bound law hell 's sick , sick , sick , human need living fairytale 's tearing seam dank reject , devil dress exactly seem sick , sick , sick 's sick , sick , sick made mess thing , mess 've made hate way make feel hate way make world , 's cold outside button open wide hate way make feel sick , sick , sick oh oh might also like memory serf correct gave gave le sexcapade deliver check ca n't afford self-respect 's sick , sick , sick , human knee living fairytale 's tearing seam dank reject , devil dress exactly seem sick , sick , sick ’ sick , sick , sick made mess thing , mess 've made hate way make feel hate way make world , 's cold outside button open wide hate way make feel sick , sick , sick maybe love looking someone fill old hole grow building life hole wall wall could fall , spare brick save day pray 's late spare brick could dead weight sick , sick , sick 's sick , sick , sick sick , sick , sick 's sick , sick , sick made mess thing , mess 've made hate way make feel hate way make world , 's cold outside button open wide hate way make feel sick , sick , sick",angry,0
ML1469,"hold life like 've never done 's devil devil 's calling come undone sky getting dark tonight darker fear 's gon na pull u apart beating sound love sound love beating like fevered heart 's fire , fire , fire 's heavenly , heavenly desire , desire desire , desire wan na lay dust dust gon na fall lie god know 's devil devil 's taking hand fire never wan na leave leave like sun gon na disappear 's believing believing heart 've come fear might also like 's fire , fire , fire 's heavenly , heavenly desire , desire desire , desire 've got desire , desire 've got desire , desire lonely lonely fall lonely lonely fall fall oh , go fire god know 's sound , 's sound love 's beat heart finally beating , 's coming , coming , coming 's devil 's door devil gathered disguise taking hand leading , leading fire 's fire , fire , fire 's heavenly , heavenly desire , desire desire , desire n't lost n't lost n't lost",angry,0
ML956,"let 's go sunset grill watch working girl go watch basket people walk around mumble stare auburn sky 's old man old world , 's call customer name sunset grill sunset grill sunset grill sunset grill see lot meanness city 's kind eats inside hard come away anything feel like dignity hard get home pride day man make somethin' never see face hiding place might also like sunset grill sunset grill sunset grill sunset grill respectable little murder pay get respectable every day n't worry , girl 'm gon na stick someday soon 're gon na get car get outta let 's go sunset grill watch working girl go watch basket people walk around mumble gaze auburn sky maybe 'll leave come springtime meanwhile , another beer would without jerk anyway ? besides , friend sunset grill sunset grill sunset grill sunset grill",angry,0
ML224,"'s twelve o'clock 's wonderful day know hate , 'll ask anyway wo n't come place little town ? way get 's go straight 's bathroom sink water tap hard drink hard drink wait tomorrow wait tomorrow say money n't everything 'd like see live without think keep goin ’ , livin ’ like king ooh , babe , strongly doubt hard drink hard drink ! gon na wait , fat boy fat boy , wait tomorrow gon na wait , fat boy fat boy , wait tomorrow might also like wait tomorrow wait tomorrow gon na wait , fat boy fat boy , wait tomorrow gon na wait , fat boy fat boy , wait tomorrow oh",angry,0
ML737,"ca n't kill metal metal live punk rock tried kill metal failed , smite ground new wave tried kill metal failed , stricken ground grunge tried kill metal ha-ha-ha-ha-ha failed , thrown ground ah , yeah ah , yeah met-ee-etal-etal , et-ee-etal-etal , et-ee-eh one destroy metal metal strike vicious blow vanquished foe metal tried win , ? know new wave tried destroy metal metal way grunge tried dethrone metal metal way punk rock tried destroy metal metal much strong techno tried defile metal techno proven wrong yeah see tenacious liveget ticket low $ might also like metal come hell",angry,0
ML1411,"conferrin ' flower consultin ' rain head 'd scratchin' thought busy hatchin' brain 'd unravel riddle individ'le trouble pain thought 'd thinkin' could another lincoln brain oh , would tell ocean 's near shore could think thing never thunk 'd sit think would nuffin' head full stuffin' heart full pain would dance merry life would ding-a-derry brainyou might also like",angry,0
ML973,"'m sittin ' railway station got ticket destination , mmm tour one night stand suitcase guitar hand every stop neatly planned poet one man band homeward bound wish homeward bound home , thought 's escaping home , music 's playing home , love lie waiting silently everyday 's endless stream cigarette magazine , mmm town look movie factory every stranger 's face see reminds long homeward bound wish homeward bound home , thought 's escaping home , music 's playing home , love lie waiting silently might also like tonight 'll sing song 'll play game pretend , mmm word come back shade mediocrity like emptiness harmony need someone comfort homeward bound wish homeward bound home , thought 's escaping home , music 's playing home , love lie waiting silently silently",angry,0
ML130,"ai n't right tonight music playing body swaying time touching warm tender lord , feel sweet surrender beautiful dream make mine mmm rock gently rock slowly take easy n't know never loved like baby baby rock gently rock slowly take easy n't know never loved like might also likeoh , darling oh , baby got move drive crazy face see trace love come hold close n't let go need , honey love made star oooh rock gently rock slowly take easy n't know never loved like baby , baby rock gently rock slowly take easy n't know never loved like rock gently rock slowly take easy n't know never loved like ai n't good ai n't right tonight rock gently rock slowly take easy n't know never loved like baby , baby rock gently rock slowly take easy n't know never loved like",angry,0
ML1085,"come sugar , let take hand go , let candy , candy , candy man come baby , love honey lovin way baby sweet thing , love honey lovin , honey lovin way come , let candy , candy , candy man come woman , gon na treat right give candy kiss every single night candy man , candy man , candy man , candy man go , let candy , candy , candy manyou might also like",angry,0
ML1539,know fake every lie straight face blind could see right behind back stabbed know bitch shut making sick little man nothing like lying cheating deceiving trusted broke screwed try deny hide ill ignited get watch burn burn burn want watch burn burn burn want watch burn going get deserve want watch burn turn inside world upside hurt happy looking shoulder fucking trusted sold far might also like try deny hide ill ignited get watch burn burn burn want watch burn burn burn want watch burn burn want watch burn going get deserve never learn,angry,0
ML937,"think 'd come runnin drop hat ? oh baby n't know better ? 're hot one minute , gone next tell expect ? 're standin ' tellin ' 're home good think 'd believe ? think would ? turn right around , come 'cause done chorus wo n't home tonight 'll get along fine without n't bother callin ' tonight oh baby take somewhere else take somewhere else oh think 's easy , ever got ta make every man roll tell 'em something nice , show baby blue baby 've got news might also likei wo n't home tonight 'll get along fine without n't bother callin ' tonight oh baby take somewhere else somewhere else baby take somewhere else take somewhere else wo n't home tonight 'll get along fine without n't bother callin ' tonight oh baby take somewhere else wo n't home tonight 'll get along fine without n't bother callin ' tonight oh baby take somewhere else",angry,0
ML422,"keep calling telephone say 're alone , well 's real sad keep leaving note stuck door guess 're hungry , girl 's bad 'cause ai n't lonely yet , ai n't lonely yet put oh , ai n't lonely yet spider bed got caught web love lie spun chain around heart soul never let go , oh , survived 'cause ai n't lonely yet , ai n't lonely yet put oh , ai n't lonely yet nothin ' left try bring 'round 'cause everything brings , whoa see dwight yoakam liveget ticket low $ might also like ai n't lonely yet , ai n't lonely yet put oh , ai n't lonely yet 'cause ai n't lonely yet , ai n't lonely yet put oh , ai n't lonely yet 'cause ai n't lonely yet , ai n't lonely yet put oh , ai n't lonely yet 'cause ai n't lonely yet , ai n't lonely yet",angry,0
